CustomerID,AccountNumber,TransactionID,TransactionDate,TransactionType,TransactionAmount,BranchID,CardID,CardType,CreditLimit,PaymentDueDate,LastPaymentDate,ResolutionStatus,ResolutionDate
4079,104079,4079,6/23/2023,Deposit,3223.91,53,4079,AMEX,5362.22,5/13/2023,9/19/2023,Pending,10/20/2023
4080,104080,4080,8/13/2023,Withdrawal,1029.69,48,4080,Visa,2061.49,2/28/2023,7/2/2023,Pending,10/7/2023
4081,104081,4081,6/4/2023,Deposit,356.06,83,4081,MasterCard,1980.17,2/26/2023,7/13/2023,Pending,12/22/2023
4082,104082,4082,11/30/2023,Withdrawal,840.59,78,4082,Visa,3304.36,6/16/2023,7/5/2023,Pending,9/27/2023
4083,104083,4083,1/7/2023,Withdrawal,1384.88,58,4083,MasterCard,2546.36,1/3/2023,2/24/2023,Pending,9/15/2023
4084,104084,4084,8/24/2023,Deposit,191.03,9,4084,Visa,9925.98,3/13/2023,7/26/2023,Pending,6/8/2023
4085,104085,4085,2/7/2023,Transfer,4614.43,55,4085,MasterCard,9620.54,10/24/2023,4/6/2023,Pending,2/15/2023
4086,104086,4086,10/25/2023,Transfer,1160.21,45,4086,AMEX,7518.57,7/29/2023,5/10/2023,Pending,11/25/2023
4087,104087,4087,9/1/2023,Transfer,3697.21,28,4087,AMEX,8555.64,9/12/2023,10/14/2023,Pending,7/19/2023
4088,104088,4088,5/3/2023,Withdrawal,2079.14,28,4088,MasterCard,9083.94,3/26/2023,6/20/2023,Resolved,6/13/2023
4089,104089,4089,6/4/2023,Transfer,2514.90,46,4089,Visa,5767.13,2/7/2023,11/17/2023,Resolved,3/19/2023
4090,104090,4090,10/25/2023,Transfer,2689.34,25,4090,Visa,8274.46,12/23/2023,3/16/2023,Resolved,6/28/2023
4091,104091,4091,9/3/2023,Transfer,3866.25,26,4091,AMEX,9123.03,6/3/2023,3/23/2023,Pending,6/19/2023
4092,104092,4092,12/29/2023,Transfer,3941.69,62,4092,AMEX,1453.99,2/3/2023,4/13/2023,Pending,7/26/2023
4093,104093,4093,2/10/2023,Transfer,714.95,68,4093,MasterCard,8255.80,8/3/2023,11/17/2023,Resolved,7/18/2023
4094,104094,4094,9/22/2023,Transfer,1523.68,67,4094,Visa,1746.37,5/29/2023,10/8/2023,Pending,8/12/2023
4095,104095,4095,4/18/2023,Deposit,2869.46,34,4095,MasterCard,9497.33,6/10/2023,10/22/2023,Pending,9/3/2023
4096,104096,4096,8/14/2023,Transfer,1658.73,21,4096,AMEX,7052.94,1/20/2023,6/18/2023,Resolved,11/17/2023
4097,104097,4097,6/23/2023,Withdrawal,672.67,81,4097,MasterCard,9985.03,5/6/2023,4/5/2023,Resolved,4/10/2023
4098,104098,4098,4/15/2023,Deposit,2048.09,34,4098,MasterCard,4624.26,12/10/2023,6/27/2023,Pending,4/27/2023
4099,104099,4099,12/15/2023,Withdrawal,1099.94,44,4099,MasterCard,8735.85,4/11/2023,2/26/2023,Resolved,7/10/2023
4100,104100,4100,12/4/2023,Transfer,725.93,76,4100,Visa,9606.39,1/3/2023,5/6/2023,Resolved,12/26/2023
4101,104101,4101,7/1/2023,Transfer,1527.10,89,4101,MasterCard,3645.72,2/28/2023,4/8/2023,Resolved,8/27/2023
4102,104102,4102,4/3/2023,Transfer,1505.44,21,4102,MasterCard,8749.89,12/20/2023,2/21/2023,Pending,1/19/2023
4103,104103,4103,4/29/2023,Withdrawal,495.01,18,4103,AMEX,4367.06,2/20/2023,10/31/2023,Resolved,12/6/2023
4104,104104,4104,5/1/2023,Transfer,2924.75,36,4104,Visa,4764.99,1/3/2023,10/11/2023,Pending,2/26/2023
4105,104105,4105,7/6/2023,Transfer,1578.58,70,4105,AMEX,8842.07,10/2/2023,2/11/2023,Pending,5/7/2023
4106,104106,4106,9/26/2023,Transfer,874.70,84,4106,AMEX,5854.22,9/26/2023,11/11/2023,Pending,5/21/2023
4107,104107,4107,12/8/2023,Transfer,4094.80,53,4107,Visa,4641.75,3/13/2023,6/13/2023,Pending,10/22/2023
4108,104108,4108,1/16/2023,Transfer,22.85,20,4108,AMEX,2366.93,10/8/2023,5/16/2023,Resolved,5/22/2023
4109,104109,4109,2/1/2023,Transfer,2276.91,96,4109,AMEX,4934.30,12/6/2023,5/9/2023,Pending,11/3/2023
4110,104110,4110,12/12/2023,Deposit,2180.38,95,4110,AMEX,7573.15,1/27/2023,7/10/2023,Resolved,11/20/2023
4111,104111,4111,4/5/2023,Transfer,3359.03,84,4111,AMEX,7208.44,11/19/2023,7/23/2023,Pending,7/5/2023
4112,104112,4112,4/16/2023,Deposit,1953.11,94,4112,Visa,8042.62,6/26/2023,8/10/2023,Pending,10/31/2023
4113,104113,4113,6/24/2023,Transfer,2568.45,3,4113,Visa,7799.94,5/21/2023,1/9/2023,Pending,9/17/2023
4114,104114,4114,11/22/2023,Deposit,4543.17,84,4114,MasterCard,4247.65,6/20/2023,4/3/2023,Pending,3/31/2023
4115,104115,4115,10/18/2023,Withdrawal,849.73,8,4115,AMEX,8547.34,11/17/2023,5/14/2023,Resolved,7/28/2023
4116,104116,4116,11/27/2023,Withdrawal,536.48,85,4116,MasterCard,1349.14,3/6/2023,6/18/2023,Resolved,8/21/2023
4117,104117,4117,2/6/2023,Deposit,3736.32,48,4117,MasterCard,1256.27,9/3/2023,1/24/2023,Pending,4/10/2023
4118,104118,4118,1/22/2023,Transfer,3717.08,23,4118,AMEX,9604.99,8/7/2023,5/8/2023,Resolved,11/25/2023
4119,104119,4119,8/6/2023,Withdrawal,4599.03,1,4119,Visa,8888.19,2/19/2023,4/17/2023,Pending,12/26/2023
4120,104120,4120,3/27/2023,Withdrawal,4915.95,2,4120,MasterCard,4623.76,2/26/2023,4/21/2023,Pending,5/27/2023
4121,104121,4121,11/12/2023,Transfer,1928.08,74,4121,AMEX,8587.49,1/25/2023,12/8/2023,Resolved,12/3/2023
4122,104122,4122,2/11/2023,Withdrawal,1893.36,37,4122,MasterCard,6850.68,10/25/2023,11/12/2023,Resolved,9/21/2023
4123,104123,4123,5/21/2023,Deposit,4524.24,94,4123,MasterCard,2530.25,5/30/2023,1/4/2023,Resolved,11/6/2023
4124,104124,4124,8/3/2023,Transfer,4304.95,51,4124,MasterCard,5105.28,5/18/2023,1/14/2023,Resolved,4/6/2023
4125,104125,4125,6/9/2023,Deposit,1883.45,44,4125,Visa,1569.88,5/28/2023,3/18/2023,Resolved,5/4/2023
4126,104126,4126,10/6/2023,Deposit,390.72,24,4126,MasterCard,4014.38,5/1/2023,6/8/2023,Pending,1/10/2023
4127,104127,4127,6/20/2023,Transfer,2910.31,32,4127,AMEX,2862.84,1/11/2023,2/8/2023,Pending,11/17/2023
4128,104128,4128,6/9/2023,Withdrawal,1350.81,56,4128,Visa,8392.71,11/29/2023,10/2/2023,Resolved,8/26/2023
4129,104129,4129,8/28/2023,Deposit,4543.89,50,4129,AMEX,7636.27,10/17/2023,10/8/2023,Pending,2/10/2023
4130,104130,4130,12/24/2023,Withdrawal,4032.53,64,4130,AMEX,1549.71,10/10/2023,6/5/2023,Resolved,4/30/2023
4131,104131,4131,6/5/2023,Deposit,4505.86,30,4131,AMEX,5841.49,11/6/2023,3/18/2023,Resolved,3/4/2023
4132,104132,4132,8/20/2023,Transfer,413.76,38,4132,MasterCard,7533.71,8/6/2023,1/24/2023,Pending,10/9/2023
4133,104133,4133,8/10/2023,Transfer,4324.42,78,4133,Visa,6609.39,5/25/2023,2/9/2023,Pending,8/4/2023
4134,104134,4134,12/3/2023,Transfer,2969.50,55,4134,MasterCard,1485.81,4/19/2023,1/15/2023,Pending,6/28/2023
4135,104135,4135,6/19/2023,Withdrawal,1084.98,3,4135,AMEX,2776.20,1/21/2023,12/7/2023,Resolved,12/6/2023
4136,104136,4136,10/12/2023,Deposit,1513.30,25,4136,MasterCard,4459.44,1/16/2023,2/23/2023,Pending,8/7/2023
4137,104137,4137,8/31/2023,Transfer,2288.61,45,4137,MasterCard,2151.95,11/4/2023,3/29/2023,Pending,2/6/2023
4138,104138,4138,12/24/2023,Deposit,3141.94,62,4138,Visa,2318.19,6/2/2023,3/20/2023,Pending,12/16/2023
4139,104139,4139,6/11/2023,Deposit,1171.31,7,4139,AMEX,4476.89,6/2/2023,1/5/2023,Pending,7/25/2023
4140,104140,4140,4/24/2023,Transfer,1043.14,81,4140,AMEX,5415.27,6/7/2023,2/8/2023,Pending,7/21/2023
4141,104141,4141,9/25/2023,Deposit,4461.88,27,4141,AMEX,1601.80,5/4/2023,4/19/2023,Resolved,4/20/2023
4142,104142,4142,4/1/2023,Deposit,4227.66,23,4142,MasterCard,7566.85,2/11/2023,7/10/2023,Pending,6/27/2023
4143,104143,4143,10/23/2023,Transfer,3836.22,32,4143,MasterCard,5887.33,2/7/2023,7/19/2023,Resolved,3/29/2023
4144,104144,4144,12/23/2023,Deposit,3806.84,2,4144,Visa,9650.70,5/24/2023,3/17/2023,Pending,9/21/2023
4145,104145,4145,11/4/2023,Transfer,3832.21,75,4145,Visa,3525.28,8/8/2023,3/19/2023,Pending,2/10/2023
4146,104146,4146,11/14/2023,Withdrawal,4621.26,34,4146,AMEX,3346.86,12/13/2023,5/28/2023,Resolved,8/19/2023
4147,104147,4147,11/21/2023,Deposit,4220.16,52,4147,MasterCard,4053.77,11/19/2023,4/2/2023,Pending,8/29/2023
4148,104148,4148,11/13/2023,Transfer,1948.99,61,4148,MasterCard,5896.52,12/18/2023,6/26/2023,Pending,1/26/2023
4149,104149,4149,12/6/2023,Withdrawal,2361.80,34,4149,AMEX,3748.79,5/13/2023,3/31/2023,Pending,3/13/2023
4150,104150,4150,10/29/2023,Deposit,3026.77,7,4150,Visa,3731.71,10/30/2023,1/18/2023,Pending,5/16/2023
4151,104151,4151,8/21/2023,Transfer,2383.24,10,4151,Visa,8735.59,8/22/2023,1/23/2023,Pending,7/13/2023
4152,104152,4152,3/13/2023,Deposit,1491.72,89,4152,Visa,1874.42,12/5/2023,4/16/2023,Resolved,7/13/2023
4153,104153,4153,4/17/2023,Withdrawal,4307.14,2,4153,MasterCard,5498.36,1/20/2023,2/12/2023,Pending,4/23/2023
4154,104154,4154,2/19/2023,Deposit,4019.21,30,4154,MasterCard,7787.87,1/19/2023,11/12/2023,Resolved,9/2/2023
4155,104155,4155,12/27/2023,Transfer,1955.40,81,4155,AMEX,9611.36,3/17/2023,4/26/2023,Pending,3/29/2023
4156,104156,4156,1/2/2023,Deposit,582.19,29,4156,Visa,8935.20,1/23/2023,12/8/2023,Pending,9/21/2023
4157,104157,4157,3/7/2023,Deposit,34.30,82,4157,Visa,2909.62,2/24/2023,2/19/2023,Pending,1/25/2023
4158,104158,4158,12/24/2023,Deposit,471.31,60,4158,Visa,5145.87,11/7/2023,3/25/2023,Resolved,8/22/2023
4159,104159,4159,6/20/2023,Withdrawal,782.17,99,4159,Visa,6232.89,2/26/2023,2/6/2023,Resolved,9/17/2023
4160,104160,4160,8/3/2023,Withdrawal,3292.38,17,4160,AMEX,3924.20,7/11/2023,4/23/2023,Resolved,8/16/2023
4161,104161,4161,5/18/2023,Deposit,1105.86,56,4161,AMEX,3865.09,12/17/2023,7/4/2023,Resolved,6/27/2023
4162,104162,4162,12/31/2023,Withdrawal,3177.78,86,4162,AMEX,2666.93,3/16/2023,6/7/2023,Resolved,6/30/2023
4163,104163,4163,6/30/2023,Withdrawal,1648.33,51,4163,MasterCard,1453.65,8/16/2023,12/11/2023,Resolved,8/11/2023
4164,104164,4164,12/14/2023,Transfer,4476.31,25,4164,Visa,8008.04,8/2/2023,4/25/2023,Pending,2/11/2023
4165,104165,4165,7/30/2023,Withdrawal,2350.69,84,4165,MasterCard,5031.17,6/18/2023,2/16/2023,Resolved,2/15/2023
4166,104166,4166,10/11/2023,Withdrawal,3367.52,16,4166,AMEX,8846.37,1/14/2023,4/1/2023,Resolved,1/30/2023
4167,104167,4167,1/2/2023,Withdrawal,2310.12,25,4167,AMEX,2727.66,9/28/2023,1/5/2023,Resolved,11/6/2023
4168,104168,4168,6/6/2023,Deposit,4563.57,15,4168,MasterCard,4342.02,7/25/2023,4/12/2023,Resolved,8/31/2023
4169,104169,4169,11/4/2023,Deposit,3440.18,79,4169,MasterCard,4198.09,4/27/2023,10/4/2023,Resolved,8/11/2023
4170,104170,4170,5/22/2023,Withdrawal,3214.37,57,4170,MasterCard,6448.06,9/4/2023,8/13/2023,Pending,6/30/2023
4171,104171,4171,1/28/2023,Transfer,2965.58,15,4171,MasterCard,5392.22,7/8/2023,7/20/2023,Resolved,12/7/2023
4172,104172,4172,9/14/2023,Withdrawal,4943.17,56,4172,AMEX,6466.12,2/1/2023,10/8/2023,Pending,10/31/2023
4173,104173,4173,10/27/2023,Transfer,3426.94,82,4173,MasterCard,4192.22,2/14/2023,2/7/2023,Pending,10/4/2023
4174,104174,4174,9/5/2023,Transfer,3773.16,37,4174,MasterCard,9473.42,2/4/2023,6/22/2023,Resolved,7/23/2023
4175,104175,4175,12/2/2023,Withdrawal,417.74,65,4175,MasterCard,9399.43,9/19/2023,10/29/2023,Pending,4/29/2023
4176,104176,4176,3/26/2023,Transfer,4072.97,33,4176,MasterCard,8002.49,8/18/2023,12/5/2023,Pending,5/11/2023
4177,104177,4177,8/31/2023,Transfer,2987.62,3,4177,MasterCard,9961.49,2/6/2023,8/18/2023,Resolved,5/18/2023
4178,104178,4178,7/25/2023,Transfer,1689.94,49,4178,AMEX,2877.39,4/22/2023,7/12/2023,Resolved,9/21/2023
4179,104179,4179,9/30/2023,Withdrawal,2912.64,22,4179,MasterCard,4893.58,9/19/2023,11/16/2023,Resolved,12/3/2023
4180,104180,4180,9/28/2023,Transfer,3131.50,54,4180,AMEX,6683.17,9/14/2023,10/17/2023,Pending,4/21/2023
4181,104181,4181,2/17/2023,Withdrawal,1308.35,21,4181,AMEX,4506.45,12/1/2023,7/15/2023,Resolved,8/23/2023
4182,104182,4182,2/15/2023,Deposit,2190.95,27,4182,Visa,3050.53,5/6/2023,6/28/2023,Pending,6/7/2023
4183,104183,4183,6/26/2023,Withdrawal,3609.52,4,4183,Visa,1389.19,2/4/2023,1/17/2023,Resolved,4/27/2023
4184,104184,4184,9/27/2023,Deposit,1136.98,99,4184,AMEX,9510.09,11/8/2023,11/29/2023,Pending,8/19/2023
4185,104185,4185,8/16/2023,Deposit,4182.27,1,4185,AMEX,3074.74,5/27/2023,11/19/2023,Pending,5/11/2023
4186,104186,4186,12/22/2023,Withdrawal,396.86,4,4186,AMEX,5241.73,6/30/2023,2/26/2023,Pending,11/11/2023
4187,104187,4187,9/11/2023,Deposit,2910.28,55,4187,MasterCard,1199.78,11/3/2023,3/10/2023,Pending,1/14/2023
4188,104188,4188,9/3/2023,Withdrawal,1904.64,24,4188,AMEX,5840.10,4/30/2023,1/10/2023,Resolved,5/24/2023
4189,104189,4189,1/22/2023,Withdrawal,276.03,29,4189,Visa,8535.60,7/5/2023,5/4/2023,Resolved,5/13/2023
4190,104190,4190,1/22/2023,Transfer,3874.69,22,4190,AMEX,5122.55,7/7/2023,9/21/2023,Resolved,2/28/2023
4191,104191,4191,8/12/2023,Deposit,2737.24,23,4191,AMEX,9204.49,4/25/2023,9/29/2023,Pending,7/23/2023
4192,104192,4192,12/13/2023,Withdrawal,3579.48,85,4192,Visa,2925.67,11/17/2023,11/24/2023,Pending,4/12/2023
4193,104193,4193,7/18/2023,Withdrawal,1906.81,78,4193,MasterCard,2823.83,1/26/2023,5/12/2023,Pending,5/23/2023
4194,104194,4194,8/19/2023,Deposit,4299.51,8,4194,AMEX,6387.41,2/9/2023,8/4/2023,Pending,8/14/2023
4195,104195,4195,11/28/2023,Deposit,427.70,58,4195,Visa,8291.91,10/17/2023,1/30/2023,Pending,9/25/2023
4196,104196,4196,12/2/2023,Deposit,1174.43,80,4196,MasterCard,1043.94,2/10/2023,6/2/2023,Resolved,12/22/2023
4197,104197,4197,8/18/2023,Deposit,3975.07,99,4197,MasterCard,3282.94,5/1/2023,2/18/2023,Pending,12/1/2023
4198,104198,4198,7/16/2023,Withdrawal,4773.85,88,4198,Visa,3236.82,1/7/2023,3/30/2023,Pending,9/6/2023
4199,104199,4199,8/22/2023,Deposit,4233.76,59,4199,Visa,5606.95,4/7/2023,5/10/2023,Resolved,6/15/2023
4200,104200,4200,10/18/2023,Withdrawal,1161.99,90,4200,AMEX,6553.07,12/20/2023,4/8/2023,Resolved,4/14/2023
4201,104201,4201,9/22/2023,Deposit,1749.21,7,4201,Visa,5884.35,12/1/2023,7/7/2023,Pending,2/24/2023
4202,104202,4202,6/6/2023,Transfer,3829.83,25,4202,Visa,3197.06,11/23/2023,9/11/2023,Pending,1/3/2023
4203,104203,4203,1/27/2023,Deposit,4731.90,45,4203,MasterCard,8837.35,11/3/2023,10/14/2023,Resolved,8/23/2023
4204,104204,4204,8/12/2023,Deposit,1453.34,90,4204,Visa,7969.00,6/23/2023,2/17/2023,Resolved,4/4/2023
4205,104205,4205,7/21/2023,Withdrawal,1937.85,26,4205,MasterCard,6722.13,9/23/2023,7/13/2023,Pending,4/26/2023
4206,104206,4206,3/30/2023,Withdrawal,124.13,30,4206,AMEX,4348.47,3/15/2023,5/4/2023,Pending,12/23/2023
4207,104207,4207,11/11/2023,Transfer,2526.97,66,4207,Visa,3952.84,3/15/2023,1/30/2023,Pending,7/8/2023
4208,104208,4208,6/19/2023,Transfer,449.93,53,4208,Visa,7677.34,2/7/2023,8/20/2023,Pending,3/18/2023
4209,104209,4209,10/21/2023,Deposit,437.11,73,4209,AMEX,2107.40,8/8/2023,12/2/2023,Pending,10/26/2023
4210,104210,4210,12/11/2023,Withdrawal,3808.97,39,4210,Visa,1304.63,4/4/2023,12/31/2023,Resolved,5/30/2023
4211,104211,4211,12/29/2023,Deposit,1726.16,11,4211,Visa,9711.26,10/18/2023,9/13/2023,Resolved,3/7/2023
4212,104212,4212,6/29/2023,Withdrawal,4678.84,79,4212,Visa,9544.46,11/4/2023,12/24/2023,Resolved,11/9/2023
4213,104213,4213,10/27/2023,Withdrawal,3583.26,12,4213,Visa,9485.03,3/13/2023,4/2/2023,Pending,11/25/2023
4214,104214,4214,1/23/2023,Withdrawal,1480.86,99,4214,Visa,5927.81,11/25/2023,1/17/2023,Resolved,8/29/2023
4215,104215,4215,7/21/2023,Withdrawal,3412.59,50,4215,Visa,1870.74,9/4/2023,8/19/2023,Resolved,7/5/2023
4216,104216,4216,11/22/2023,Transfer,4329.34,56,4216,MasterCard,5501.71,3/15/2023,7/18/2023,Pending,10/21/2023
4217,104217,4217,3/18/2023,Withdrawal,2185.83,40,4217,Visa,4240.53,3/1/2023,3/23/2023,Pending,1/18/2023
4218,104218,4218,8/11/2023,Transfer,2813.24,16,4218,Visa,6212.55,1/21/2023,2/7/2023,Pending,5/11/2023
4219,104219,4219,11/21/2023,Transfer,1095.27,49,4219,AMEX,9097.18,3/30/2023,11/12/2023,Pending,4/13/2023
4220,104220,4220,7/7/2023,Deposit,2017.02,32,4220,Visa,5204.07,10/31/2023,8/20/2023,Pending,12/4/2023
4221,104221,4221,9/8/2023,Deposit,2899.46,82,4221,AMEX,8354.90,8/11/2023,2/25/2023,Pending,6/6/2023
4222,104222,4222,5/11/2023,Transfer,3081.24,45,4222,AMEX,5412.87,7/3/2023,6/5/2023,Pending,9/24/2023
4223,104223,4223,1/23/2023,Transfer,3602.97,85,4223,AMEX,9563.42,1/19/2023,5/15/2023,Pending,6/8/2023
4224,104224,4224,2/6/2023,Transfer,4787.19,80,4224,AMEX,5245.69,1/30/2023,6/16/2023,Pending,6/19/2023
4225,104225,4225,1/18/2023,Withdrawal,4194.30,71,4225,MasterCard,7401.14,3/22/2023,10/26/2023,Pending,4/28/2023
4226,104226,4226,12/21/2023,Withdrawal,4259.42,5,4226,MasterCard,5116.70,11/25/2023,2/4/2023,Resolved,11/3/2023
4227,104227,4227,9/18/2023,Transfer,2791.99,44,4227,Visa,4626.58,1/19/2023,1/8/2023,Pending,7/24/2023
4228,104228,4228,2/10/2023,Transfer,729.43,41,4228,AMEX,7737.92,5/10/2023,4/19/2023,Pending,10/26/2023
4229,104229,4229,12/14/2023,Transfer,3181.11,97,4229,MasterCard,7705.79,5/26/2023,7/2/2023,Resolved,12/17/2023
4230,104230,4230,12/4/2023,Deposit,2037.23,95,4230,MasterCard,2955.23,7/13/2023,11/20/2023,Pending,9/11/2023
4231,104231,4231,3/13/2023,Deposit,168.89,85,4231,MasterCard,4683.84,10/10/2023,1/21/2023,Pending,4/7/2023
4232,104232,4232,5/20/2023,Withdrawal,982.32,67,4232,Visa,1077.18,8/15/2023,8/19/2023,Pending,4/22/2023
4233,104233,4233,8/2/2023,Withdrawal,3797.78,74,4233,Visa,1165.86,2/21/2023,5/31/2023,Pending,10/9/2023
4234,104234,4234,1/6/2023,Deposit,3158.72,75,4234,MasterCard,2304.31,1/15/2023,8/26/2023,Pending,6/4/2023
4235,104235,4235,4/29/2023,Withdrawal,4892.37,22,4235,Visa,7865.99,11/4/2023,7/14/2023,Pending,11/8/2023
4236,104236,4236,3/10/2023,Withdrawal,4617.99,17,4236,AMEX,1678.40,11/16/2023,1/31/2023,Pending,2/3/2023
4237,104237,4237,3/18/2023,Transfer,2975.35,89,4237,Visa,9465.42,10/30/2023,2/13/2023,Resolved,3/31/2023
4238,104238,4238,10/3/2023,Transfer,783.16,92,4238,AMEX,2741.98,3/19/2023,3/13/2023,Pending,2/27/2023
4239,104239,4239,12/17/2023,Deposit,1688.37,50,4239,Visa,8977.73,9/18/2023,3/19/2023,Resolved,8/17/2023
4240,104240,4240,4/2/2023,Transfer,1172.72,84,4240,AMEX,9554.05,6/12/2023,6/4/2023,Resolved,10/15/2023
4241,104241,4241,6/2/2023,Withdrawal,2357.88,94,4241,Visa,4846.64,7/4/2023,5/2/2023,Resolved,9/19/2023
4242,104242,4242,1/18/2023,Transfer,4004.86,31,4242,Visa,5704.52,4/20/2023,11/1/2023,Pending,6/18/2023
4243,104243,4243,11/19/2023,Withdrawal,4111.02,13,4243,AMEX,3886.24,12/18/2023,6/2/2023,Resolved,9/2/2023
4244,104244,4244,2/4/2023,Deposit,898.55,74,4244,AMEX,9095.98,11/28/2023,3/6/2023,Resolved,1/17/2023
4245,104245,4245,4/12/2023,Transfer,2749.95,51,4245,AMEX,5589.49,8/9/2023,4/10/2023,Resolved,3/28/2023
4246,104246,4246,9/28/2023,Deposit,3386.90,33,4246,MasterCard,9834.00,10/3/2023,4/30/2023,Pending,2/9/2023
4247,104247,4247,11/3/2023,Transfer,1989.19,20,4247,Visa,9720.50,4/15/2023,8/4/2023,Pending,2/1/2023
4248,104248,4248,10/4/2023,Transfer,4528.13,48,4248,Visa,9569.47,10/31/2023,2/11/2023,Pending,10/15/2023
4249,104249,4249,9/16/2023,Transfer,1801.51,78,4249,MasterCard,4206.34,7/14/2023,12/12/2023,Resolved,8/18/2023
4250,104250,4250,2/4/2023,Deposit,2455.77,72,4250,Visa,1741.24,10/28/2023,4/17/2023,Pending,6/6/2023
4251,104251,4251,1/8/2023,Transfer,2938.31,72,4251,AMEX,7021.95,8/23/2023,1/31/2023,Pending,11/13/2023
4252,104252,4252,9/16/2023,Withdrawal,2142.49,92,4252,AMEX,8860.51,11/2/2023,4/1/2023,Pending,1/4/2023
4253,104253,4253,11/6/2023,Transfer,4818.54,74,4253,MasterCard,4191.02,12/11/2023,1/31/2023,Pending,7/22/2023
4254,104254,4254,7/19/2023,Transfer,3804.72,14,4254,Visa,9664.50,8/22/2023,11/27/2023,Resolved,2/20/2023
4255,104255,4255,5/20/2023,Withdrawal,4147.13,62,4255,Visa,9196.74,11/27/2023,4/4/2023,Pending,1/24/2023
4256,104256,4256,1/19/2023,Deposit,3765.62,51,4256,MasterCard,6666.72,4/4/2023,11/7/2023,Resolved,5/17/2023
4257,104257,4257,3/26/2023,Deposit,2944.65,78,4257,AMEX,2050.36,8/12/2023,1/13/2023,Resolved,4/5/2023
4258,104258,4258,1/22/2023,Withdrawal,150.54,70,4258,AMEX,9033.38,7/21/2023,7/23/2023,Resolved,11/13/2023
4259,104259,4259,8/23/2023,Transfer,3826.07,98,4259,Visa,2105.28,3/21/2023,4/4/2023,Resolved,1/30/2023
4260,104260,4260,10/13/2023,Withdrawal,3067.34,81,4260,AMEX,5706.93,2/27/2023,5/17/2023,Resolved,4/30/2023
4261,104261,4261,12/4/2023,Withdrawal,412.86,21,4261,Visa,1173.10,4/2/2023,2/12/2023,Pending,3/1/2023
4262,104262,4262,5/9/2023,Transfer,601.72,92,4262,AMEX,2391.22,7/22/2023,6/25/2023,Pending,8/13/2023
4263,104263,4263,2/21/2023,Withdrawal,2411.15,38,4263,AMEX,6073.59,9/9/2023,11/1/2023,Pending,1/28/2023
4264,104264,4264,1/29/2023,Deposit,4265.66,15,4264,Visa,1013.59,2/11/2023,10/22/2023,Pending,9/21/2023
4265,104265,4265,11/14/2023,Deposit,2773.20,36,4265,Visa,2362.44,3/1/2023,9/17/2023,Resolved,7/15/2023
4266,104266,4266,1/29/2023,Deposit,4598.88,9,4266,AMEX,2986.23,9/4/2023,1/13/2023,Resolved,9/1/2023
4267,104267,4267,5/13/2023,Withdrawal,4080.11,99,4267,Visa,1384.77,7/23/2023,10/27/2023,Resolved,12/15/2023
4268,104268,4268,7/30/2023,Transfer,3157.61,59,4268,AMEX,6217.06,3/5/2023,2/13/2023,Resolved,7/30/2023
4269,104269,4269,1/22/2023,Deposit,1573.68,82,4269,Visa,7875.26,2/12/2023,2/22/2023,Pending,12/25/2023
4270,104270,4270,6/26/2023,Transfer,4265.14,54,4270,MasterCard,1337.86,6/18/2023,1/10/2023,Pending,4/15/2023
4271,104271,4271,4/29/2023,Transfer,3299.37,17,4271,Visa,4746.32,11/14/2023,7/13/2023,Resolved,7/31/2023
4272,104272,4272,5/16/2023,Deposit,2768.30,82,4272,AMEX,5884.56,6/15/2023,7/22/2023,Pending,10/24/2023
4273,104273,4273,3/23/2023,Withdrawal,2508.11,4,4273,AMEX,5701.00,3/22/2023,3/13/2023,Pending,11/8/2023
4274,104274,4274,12/30/2023,Deposit,1071.93,84,4274,AMEX,5364.23,8/20/2023,10/30/2023,Resolved,12/21/2023
4275,104275,4275,3/9/2023,Withdrawal,88.54,13,4275,MasterCard,1860.02,12/13/2023,1/9/2023,Resolved,6/21/2023
4276,104276,4276,2/9/2023,Transfer,3585.37,75,4276,AMEX,3239.43,7/17/2023,10/29/2023,Pending,9/22/2023
4277,104277,4277,4/1/2023,Deposit,4598.86,43,4277,Visa,9349.72,6/6/2023,10/10/2023,Pending,10/15/2023
4278,104278,4278,6/1/2023,Deposit,926.47,97,4278,Visa,2648.74,10/22/2023,5/4/2023,Pending,3/21/2023
4279,104279,4279,8/10/2023,Withdrawal,4674.27,92,4279,AMEX,8057.25,11/24/2023,11/3/2023,Pending,5/28/2023
4280,104280,4280,3/17/2023,Withdrawal,368.84,8,4280,Visa,2323.05,3/23/2023,11/15/2023,Resolved,12/3/2023
4281,104281,4281,8/23/2023,Transfer,2766.80,20,4281,AMEX,7672.95,5/24/2023,8/7/2023,Resolved,7/6/2023
4282,104282,4282,5/21/2023,Deposit,586.64,82,4282,MasterCard,7109.48,3/28/2023,9/12/2023,Pending,7/14/2023
4283,104283,4283,3/31/2023,Deposit,4446.63,71,4283,AMEX,9929.85,5/22/2023,6/15/2023,Pending,4/24/2023
4284,104284,4284,3/6/2023,Deposit,525.17,61,4284,MasterCard,2383.62,10/2/2023,3/1/2023,Resolved,2/22/2023
4285,104285,4285,6/4/2023,Withdrawal,1262.76,44,4285,AMEX,3483.82,7/18/2023,7/17/2023,Pending,5/14/2023
4286,104286,4286,8/3/2023,Withdrawal,4031.61,97,4286,MasterCard,8584.07,12/25/2023,10/27/2023,Pending,8/7/2023
